pose_id,feature_id,x,y,z,sigma_x,sigma_y,sigma_z
11,837,-0.6144,0.8250,1.8116,0.0050,0.0050,0.0050
11,850,-2.0578,-2.0532,0.8256,0.0050,0.0050,0.0050
11,867,-0.9462,2.6247,1.7228,0.0050,0.0050,0.0050
11,881,-0.4983,-0.2200,0.8008,0.0050,0.0050,0.0050
11,896,2.2877,-2.0038,3.0266,0.0050,0.0050,0.0050
11,897,1.1231,-0.6018,1.2320,0.0050,0.0050,0.0050
11,910,-0.8059,-0.1173,-0.6713,0.0050,0.0050,0.0050
11,911,1.0165,0.1522,-0.8628,0.0050,0.0050,0.0050
11,912,2.5016,-2.6999,3.1256,0.0050,0.0050,0.0050
11,927,0.3081,2.4778,-1.1986,0.0050,0.0050,0.0050
11,956,-0.9003,0.2651,1.3062,0.0050,0.0050,0.0050
11,957,1.8251,-2.8832,-0.7451,0.0050,0.0050,0.0050
11,971,-2.6002,0.3597,2.6412,0.0050,0.0050,0.0050
11,986,0.1689,0.1021,0.3090,0.0050,0.0050,0.0050
11,1001,3.1695,-0.6618,-0.3776,0.0050,0.0050,0.0050
11,1002,0.5339,-0.0772,0.2543,0.0050,0.0050,0.0050
11,1031,1.9363,-0.6017,3.4025,0.0050,0.0050,0.0050
11,1046,3.1280,0.9882,2.7444,0.0050,0.0050,0.0050
11,1047,2.2438,-0.0170,1.8778,0.0050,0.0050,0.0050
11,1061,-2.1240,0.8115,0.5125,0.0050,0.0050,0.0050
11,1062,2.2000,1.1259,4.3082,0.0050,0.0050,0.0050
11,1075,-2.5367,0.6195,0.7499,0.0050,0.0050,0.0050
11,1076,2.3799,-1.3312,3.7966,0.0050,0.0050,0.0050
11,1077,3.4023,0.4261,-1.8312,0.0050,0.0050,0.0050
11,1091,0.0789,0.5060,1.0123,0.0050,0.0050,0.0050
11,1107,-0.1227,-1.3824,0.5031,0.0050,0.0050,0.0050
11,1136,0.4509,1.7176,4.2149,0.0050,0.0050,0.0050
11,1137,1.0020,0.0065,0.9150,0.0050,0.0050,0.0050
11,1151,-2.8824,-1.1266,1.4594,0.0050,0.0050,0.0050
11,1152,0.9366,-0.7928,0.6304,0.0050,0.0050,0.0050
11,1181,0.1711,0.2388,-0.5100,0.0050,0.0050,0.0050
11,1182,1.2768,1.8525,4.0748,0.0050,0.0050,0.0050
11,1196,0.9416,-0.2692,4.4200,0.0050,0.0050,0.0050
11,1197,1.4006,-0.7632,4.3186,0.0050,0.0050,0.0050
12,12,-0.0488,-0.0643,-1.9757,0.0050,0.0050,0.0050
12,28,1.6390,-2.6799,0.2969,0.0050,0.0050,0.0050
12,57,0.0650,0.8897,1.7254,0.0050,0.0050,0.0050
12,58,0.6600,0.2656,1.1945,0.0050,0.0050,0.0050
12,71,-3.1070,-2.3108,-0.0436,0.0050,0.0050,0.0050
12,72,-0.6225,-2.7384,2.8080,0.0050,0.0050,0.0050
12,73,-0.6181,-1.9514,1.8344,0.0050,0.0050,0.0050
12,102,-3.2765,-0.1622,-0.1171,0.0050,0.0050,0.0050
12,118,0.7782,-0.9863,1.2862,0.0050,0.0050,0.0050
12,132,1.0481,-2.6840,3.2300,0.0050,0.0050,0.0050
12,133,0.5182,-0.6200,-1.5934,0.0050,0.0050,0.0050
12,146,-1.1693,0.2971,1.3024,0.0050,0.0050,0.0050
12,162,0.6838,0.2513,1.5701,0.0050,0.0050,0.0050
12,176,-1.4979,0.5660,-0.5083,0.0050,0.0050,0.0050
12,177,-0.1642,0.0554,1.1550,0.0050,0.0050,0.0050
12,192,0.2102,0.3298,-0.1827,0.0050,0.0050,0.0050
12,207,-0.7253,-0.3231,0.7467,0.0050,0.0050,0.0050
12,208,0.9604,0.1882,1.1462,0.0050,0.0050,0.0050
12,222,-0.9176,-2.3256,-0.6282,0.0050,0.0050,0.0050
12,237,-1.4894,-0.1500,-0.5825,0.0050,0.0050,0.0050
12,238,0.9685,0.0458,-0.4266,0.0050,0.0050,0.0050
12,267,-0.5107,-0.7124,-0.2477,0.0050,0.0050,0.0050
12,268,0.0811,-3.0280,1.7904,0.0050,0.0050,0.0050
12,281,-0.8903,-0.5680,1.7704,0.0050,0.0050,0.0050
12,312,0.3912,0.2419,0.9416,0.0050,0.0050,0.0050
12,313,1.4496,0.1624,1.1283,0.0050,0.0050,0.0050
12,327,-0.0975,0.8116,-2.0279,0.0050,0.0050,0.0050
12,341,0.9952,-1.6804,2.4220,0.0050,0.0050,0.0050
12,342,0.2610,0.5660,1.8780,0.0050,0.0050,0.0050
12,343,1.5134,-0.0045,1.8438,0.0050,0.0050,0.0050
12,356,-0.9488,-0.8942,3.3047,0.0050,0.0050,0.0050
12,357,-0.0176,0.4318,0.9259,0.0050,0.0050,0.0050
12,372,0.0965,-0.1999,0.3297,0.0050,0.0050,0.0050
12,373,3.4063,-1.2582,-1.3858,0.0050,0.0050,0.0050
12,387,-0.4410,-2.8357,2.9137,0.0050,0.0050,0.0050
12,388,3.3756,1.6393,-1.1273,0.0050,0.0050,0.0050
12,402,-0.3289,-0.4125,0.7164,0.0050,0.0050,0.0050
12,432,0.0155,0.1225,0.5743,0.0050,0.0050,0.0050
12,447,-1.6718,1.7146,4.0809,0.0050,0.0050,0.0050
12,463,0.9264,-0.0489,1.2321,0.0050,0.0050,0.0050
12,476,-0.9535,0.2463,0.9340,0.0050,0.0050,0.0050
12,493,0.3159,-0.2490,-0.5738,0.0050,0.0050,0.0050
12,507,1.2222,2.1276,0.5859,0.0050,0.0050,0.0050
12,508,0.9843,-0.0314,4.5148,0.0050,0.0050,0.0050
12,522,-2.1663,-1.6989,-0.3976,0.0050,0.0050,0.0050
12,536,-2.6253,-0.2117,1.5573,0.0050,0.0050,0.0050
12,537,1.1006,-0.4754,4.2354,0.0050,0.0050,0.0050
12,552,-3.1225,0.0257,0.6729,0.0050,0.0050,0.0050
12,566,-1.1903,0.0085,1.2970,0.0050,0.0050,0.0050
12,567,-0.3185,-0.2820,1.7197,0.0050,0.0050,0.0050
12,582,-1.2214,-0.1031,-1.0318,0.0050,0.0050,0.0050
12,597,-0.1771,0.0835,-0.6531,0.0050,0.0050,0.0050
12,612,0.0325,0.4243,1.7010,0.0050,0.0050,0.0050
12,613,1.7174,-2.6925,3.6057,0.0050,0.0050,0.0050
12,627,-0.4422,0.0520,1.1144,0.0050,0.0050,0.0050
12,628,0.8842,-0.0344,1.4414,0.0050,0.0050,0.0050
12,642,2.9380,-1.0074,0.3498,0.0050,0.0050,0.0050
12,643,-0.4388,1.4399,1.8362,0.0050,0.0050,0.0050
12,687,-2.6754,-0.9642,0.6135,0.0050,0.0050,0.0050
12,702,1.8107,0.5492,4.1531,0.0050,0.0050,0.0050
12,703,0.2690,1.0732,1.2803,0.0050,0.0050,0.0050
12,717,-1.7540,-2.3263,3.6788,0.0050,0.0050,0.0050
12,718,2.3702,-2.9369,-0.9422,0.0050,0.0050,0.0050
12,732,-2.2616,2.3876,-1.1122,0.0050,0.0050,0.0050
12,761,1.2186,-0.8611,-1.2056,0.0050,0.0050,0.0050
12,762,0.8507,-0.8676,1.8473,0.0050,0.0050,0.0050
12,777,-0.0405,-0.1799,0.6115,0.0050,0.0050,0.0050
12,792,-1.2156,2.3279,3.8252,0.0050,0.0050,0.0050
12,793,3.2521,-1.1877,-0.4410,0.0050,0.0050,0.0050
12,808,3.9961,-0.1094,3.2008,0.0050,0.0050,0.0050
12,821,0.3002,2.9937,2.7793,0.0050,0.0050,0.0050
12,836,-0.3441,1.7834,3.7963,0.0050,0.0050,0.0050
12,837,-1.6125,0.8237,1.7981,0.0050,0.0050,0.0050
12,852,-0.3625,0.3272,0.0263,0.0050,0.0050,0.0050
12,853,0.5965,-0.1358,0.7363,0.0050,0.0050,0.0050
12,867,-1.9551,2.6353,1.7241,0.0050,0.0050,0.0050
12,897,0.1128,-0.6060,1.2379,0.0050,0.0050,0.0050
12,898,0.7048,0.0791,1.5723,0.0050,0.0050,0.0050
12,911,0.0116,0.1442,-0.8778,0.0050,0.0050,0.0050
12,912,1.4953,-2.6997,3.1240,0.0050,0.0050,0.0050
12,927,-0.6964,2.4797,-1.2050,0.0050,0.0050,0.0050
12,928,-1.5231,-1.9463,2.0074,0.0050,0.0050,0.0050
12,943,4.2559,0.1526,-0.6024,0.0050,0.0050,0.0050
12,957,0.8245,-2.8883,-0.7442,0.0050,0.0050,0.0050
12,971,-3.5965,0.3608,2.6517,0.0050,0.0050,0.0050
12,973,0.9282,0.7403,4.7032,0.0050,0.0050,0.0050
12,1001,2.1724,-0.6695,-0.3873,0.0050,0.0050,0.0050
12,1002,-0.4702,-0.0901,0.2451,0.0050,0.0050,0.0050
12,1017,0.4929,0.9274,1.7847,0.0050,0.0050,0.0050
12,1031,0.9399,-0.5912,3.3834,0.0050,0.0050,0.0050
12,1032,-0.4849,-1.9085,0.8888,0.0050,0.0050,0.0050
12,1033,1.0262,0.0488,1.8411,0.0050,0.0050,0.0050
12,1047,1.2517,-0.0176,1.8881,0.0050,0.0050,0.0050
12,1062,1.2068,1.1264,4.3173,0.0050,0.0050,0.0050
12,1076,1.3874,-1.3269,3.8082,0.0050,0.0050,0.0050
12,1077,2.3984,0.4345,-1.8508,0.0050,0.0050,0.0050
12,1078,-1.2566,1.4757,-0.2680,0.0050,0.0050,0.0050
12,1092,-1.0654,-1.1620,1.6962,0.0050,0.0050,0.0050
12,1093,1.4628,2.7366,1.2373,0.0050,0.0050,0.0050
12,1107,-1.1103,-1.3827,0.5023,0.0050,0.0050,0.0050
12,1137,-0.0061,0.0070,0.9135,0.0050,0.0050,0.0050
12,1152,-0.0648,-0.7926,0.6264,0.0050,0.0050,0.0050
12,1153,-1.8616,1.5879,1.2069,0.0050,0.0050,0.0050
12,1167,-3.0344,-0.5611,3.7027,0.0050,0.0050,0.0050
12,1168,1.7353,1.5681,0.7677,0.0050,0.0050,0.0050
12,1182,0.2635,1.8439,4.0809,0.0050,0.0050,0.0050
12,1196,-0.0550,-0.2762,4.4245,0.0050,0.0050,0.0050
12,1197,0.4011,-0.7708,4.3159,0.0050,0.0050,0.0050
13,14,-1.0151,1.3956,-2.0155,0.0050,0.0050,0.0050
13,28,0.6280,-2.6805,0.2871,0.0050,0.0050,0.0050
13,43,0.1822,2.2834,0.4113,0.0050,0.0050,0.0050
13,57,-0.9356,0.8922,1.7300,0.0050,0.0050,0.0050
13,58,-0.3295,0.2697,1.1906,0.0050,0.0050,0.0050
13,73,-1.6217,-1.9544,1.8467,0.0050,0.0050,0.0050
13,88,0.4729,1.2462,3.2701,0.0050,0.0050,0.0050
13,102,-4.2851,-0.1576,-0.1192,0.0050,0.0050,0.0050
13,104,1.7197,0.2836,-0.6789,0.0050,0.0050,0.0050
13,118,-0.2120,-0.9925,1.2947,0.0050,0.0050,0.0050
13,133,-0.4672,-0.6285,-1.5913,0.0050,0.0050,0.0050
13,148,-0.3596,1.8561,-1.7147,0.0050,0.0050,0.0050
13,149,1.5429,-2.0500,3.1279,0.0050,0.0050,0.0050
13,163,0.4373,-0.1081,-1.6963,0.0050,0.0050,0.0050
13,164,0.6632,0.3903,-0.1726,0.0050,0.0050,0.0050
13,177,-1.1644,0.0631,1.1438,0.0050,0.0050,0.0050
13,178,-0.0532,0.1978,-0.5202,0.0050,0.0050,0.0050
13,193,3.0896,0.8215,-0.5884,0.0050,0.0050,0.0050
13,194,1.8325,2.2085,-1.3238,0.0050,0.0050,0.0050
13,208,-0.0463,0.1894,1.1523,0.0050,0.0050,0.0050
13,223,0.2532,-0.1786,0.6961,0.0050,0.0050,0.0050
13,224,-1.7801,0.7185,3.4144,0.0050,0.0050,0.0050
13,238,-0.0367,0.0529,-0.4254,0.0050,0.0050,0.0050
13,253,0.2859,0.8573,-1.0106,0.0050,0.0050,0.0050
13,267,-1.5167,-0.7318,-0.2508,0.0050,0.0050,0.0050
13,268,-0.9163,-3.0258,1.7959,0.0050,0.0050,0.0050
13,283,-1.9358,-1.3367,0.4431,0.0050,0.0050,0.0050
13,313,0.4474,0.1567,1.1348,0.0050,0.0050,0.0050
13,329,-0.9134,-1.8472,3.5369,0.0050,0.0050,0.0050
13,342,-0.7405,0.5662,1.8816,0.0050,0.0050,0.0050
13,343,0.5049,0.0087,1.8300,0.0050,0.0050,0.0050
13,372,-0.9068,-0.1932,0.3226,0.0050,0.0050,0.0050
13,373,2.3980,-1.2645,-1.3848,0.0050,0.0050,0.0050
13,374,-0.7710,-1.2705,0.5591,0.0050,0.0050,0.0050
13,387,-1.4468,-2.8425,2.9138,0.0050,0.0050,0.0050
13,388,2.3836,1.6532,-1.1287,0.0050,0.0050,0.0050
13,434,0.5969,0.0567,1.1773,0.0050,0.0050,0.0050
13,447,-2.6585,1.7146,4.0873,0.0050,0.0050,0.0050
13,448,-1.7086,-1.2088,0.4368,0.0050,0.0050,0.0050
13,449,-0.7313,2.7075,-1.7797,0.0050,0.0050,0.0050
13,463,-0.0627,-0.0513,1.2294,0.0050,0.0050,0.0050
13,493,-0.6665,-0.2389,-0.5779,0.0050,0.0050,0.0050
13,507,0.2150,2.1426,0.5967,0.0050,0.0050,0.0050
13,508,-0.0139,-0.0343,4.5288,0.0050,0.0050,0.0050
13,523,-2.1596,-2.4786,-1.1609,0.0050,0.0050,0.0050
13,538,-0.5542,1.6875,0.0894,0.0050,0.0050,0.0050
13,552,-4.1189,0.0237,0.6814,0.0050,0.0050,0.0050
13,567,-1.3255,-0.2769,1.7267,0.0050,0.0050,0.0050
13,582,-2.2047,-0.0963,-1.0247,0.0050,0.0050,0.0050
13,583,-1.4969,1.7856,2.4215,0.0050,0.0050,0.0050
13,599,2.5971,-2.6368,0.6316,0.0050,0.0050,0.0050
13,613,0.7176,-2.6964,3.6069,0.0050,0.0050,0.0050
13,628,-0.1169,-0.0255,1.4439,0.0050,0.0050,0.0050
13,642,1.9410,-1.0058,0.3557,0.0050,0.0050,0.0050
13,643,-1.4444,1.4431,1.8346,0.0050,0.0050,0.0050
13,673,-0.4055,-0.1449,1.2117,0.0050,0.0050,0.0050
13,674,1.3424,-0.4479,2.8191,0.0050,0.0050,0.0050
13,687,-3.6758,-0.9657,0.6042,0.0050,0.0050,0.0050
13,689,-1.9341,-1.3350,2.1824,0.0050,0.0050,0.0050
13,702,0.8173,0.5490,4.1529,0.0050,0.0050,0.0050
13,703,-0.7217,1.0722,1.2738,0.0050,0.0050,0.0050
13,718,1.3695,-2.9357,-0.9534,0.0050,0.0050,0.0050
13,748,-0.5173,2.5919,3.9088,0.0050,0.0050,0.0050
13,749,1.9066,0.7825,1.3979,0.0050,0.0050,0.0050
13,762,-0.1654,-0.8666,1.8363,0.0050,0.0050,0.0050
13,763,0.3619,1.9817,2.7720,0.0050,0.0050,0.0050
13,777,-1.0383,-0.1789,0.6131,0.0050,0.0050,0.0050
13,779,0.5550,-2.2903,3.8052,0.0050,0.0050,0.0050
13,793,2.2522,-1.1801,-0.4466,0.0050,0.0050,0.0050
13,794,2.3194,-0.9200,4.0258,0.0050,0.0050,0.0050
13,808,2.9941,-0.0995,3.2046,0.0050,0.0050,0.0050
13,824,3.0618,-1.0878,-0.2536,0.0050,0.0050,0.0050
13,839,1.0718,0.4903,3.7204,0.0050,0.0050,0.0050
13,852,-1.3705,0.3229,0.0405,0.0050,0.0050,0.0050
13,853,-0.3973,-0.1242,0.7312,0.0050,0.0050,0.0050
13,868,-1.1559,0.2380,2.1471,0.0050,0.0050,0.0050
13,869,0.0039,1.7996,0.6831,0.0050,0.0050,0.0050
13,883,-3.2462,-0.0983,3.2697,0.0050,0.0050,0.0050
13,898,-0.2897,0.0788,1.5719,0.0050,0.0050,0.0050
13,899,-1.2999,-2.3213,1.0607,0.0050,0.0050,0.0050
13,913,-0.1127,3.2187,-0.4674,0.0050,0.0050,0.0050
13,928,-2.5241,-1.9448,2.0205,0.0050,0.0050,0.0050
13,929,3.5696,1.3475,0.0547,0.0050,0.0050,0.0050
13,943,3.2508,0.1442,-0.5988,0.0050,0.0050,0.0050
13,944,1.0564,0.2735,0.4932,0.0050,0.0050,0.0050
13,959,-1.1725,1.6531,3.9157,0.0050,0.0050,0.0050
13,973,-0.0734,0.7378,4.6977,0.0050,0.0050,0.0050
13,989,1.4006,0.4546,4.1070,0.0050,0.0050,0.0050
13,1004,2.7305,0.7033,2.3766,0.0050,0.0050,0.0050
13,1017,-0.4980,0.9324,1.7785,0.0050,0.0050,0.0050
13,1032,-1.4754,-1.9244,0.8837,0.0050,0.0050,0.0050
13,1033,0.0293,0.0512,1.8356,0.0050,0.0050,0.0050
13,1048,0.6124,1.2927,1.9763,0.0050,0.0050,0.0050
13,1063,-2.2124,2.0630,1.7466,0.0050,0.0050,0.0050
13,1064,2.1595,-0.8868,1.2642,0.0050,0.0050,0.0050
13,1078,-2.2420,1.4806,-0.2729,0.0050,0.0050,0.0050
13,1092,-2.0644,-1.1494,1.7074,0.0050,0.0050,0.0050
13,1093,0.4647,2.7338,1.2484,0.0050,0.0050,0.0050
13,1094,2.1152,0.3313,-1.6504,0.0050,0.0050,0.0050
13,1123,0.8063,0.9935,0.6422,0.0050,0.0050,0.0050
13,1124,-1.1993,0.2055,0.1249,0.0050,0.0050,0.0050
13,1153,-2.8660,1.5901,1.2009,0.0050,0.0050,0.0050
13,1154,1.8735,1.3962,2.8222,0.0050,0.0050,0.0050
13,1167,-4.0479,-0.5568,3.7090,0.0050,0.0050,0.0050
13,1168,0.7404,1.5721,0.7697,0.0050,0.0050,0.0050
13,1169,0.8280,1.3192,0.9845,0.0050,0.0050,0.0050
13,1184,2.5934,-0.8559,1.3592,0.0050,0.0050,0.0050
14,14,-2.0070,1.4036,-2.0149,0.0050,0.0050,0.0050
14,30,1.1544,-0.3682,1.1056,0.0050,0.0050,0.0050
14,43,-0.8189,2.2821,0.4064,0.0050,0.0050,0.0050
14,44,-1.1182,-1.9907,2.4073,0.0050,0.0050,0.0050
14,60,0.8494,0.1557,4.4764,0.0050,0.0050,0.0050
14,88,-0.5274,1.2419,3.2559,0.0050,0.0050,0.0050
14,89,-0.1919,-0.2128,0.4967,0.0050,0.0050,0.0050
14,104,0.7217,0.2935,-0.6721,0.0050,0.0050,0.0050
14,120,3.1081,-1.1051,-1.0053,0.0050,0.0050,0.0050
14,135,3.1810,-1.6405,0.6941,0.0050,0.0050,0.0050
14,148,-1.3558,1.8465,-1.7044,0.0050,0.0050,0.0050
14,149,0.5276,-2.0564,3.1199,0.0050,0.0050,0.0050
14,150,2.4527,1.7005,0.3533,0.0050,0.0050,0.0050
14,163,-0.5657,-0.1015,-1.6981,0.0050,0.0050,0.0050
14,164,-0.3382,0.3854,-0.1791,0.0050,0.0050,0.0050
14,165,2.3017,2.2963,-0.9876,0.0050,0.0050,0.0050
14,178,-1.0453,0.1959,-0.5115,0.0050,0.0050,0.0050
14,180,-1.4971,1.6462,1.3084,0.0050,0.0050,0.0050
14,193,2.0982,0.8164,-0.5844,0.0050,0.0050,0.0050
14,194,0.8232,2.2150,-1.3251,0.0050,0.0050,0.0050
14,195,4.1089,-0.3416,-1.0982,0.0050,0.0050,0.0050
14,210,-1.2726,-1.9060,2.9368,0.0050,0.0050,0.0050
14,223,-0.7437,-0.1868,0.6955,0.0050,0.0050,0.0050
14,224,-2.7698,0.7201,3.4184,0.0050,0.0050,0.0050
14,253,-0.7135,0.8564,-1.0054,0.0050,0.0050,0.0050
14,270,-2.1802,-0.8466,2.4493,0.0050,0.0050,0.0050
14,283,-2.9347,-1.3411,0.4446,0.0050,0.0050,0.0050
14,284,0.0080,0.1268,4.6531,0.0050,0.0050,0.0050
14,285,0.7230,-0.2098,1.0724,0.0050,0.0050,0.0050
14,299,2.3424,-1.9190,0.7311,0.0050,0.0050,0.0050
14,300,1.3988,1.8160,3.8984,0.0050,0.0050,0.0050
14,315,4.0149,1.0594,3.6173,0.0050,0.0050,0.0050
14,329,-1.9164,-1.8526,3.5232,0.0050,0.0050,0.0050
14,344,1.8950,-1.8144,3.8631,0.0050,0.0050,0.0050
14,359,0.1783,0.1421,-0.5051,0.0050,0.0050,0.0050
14,374,-1.7717,-1.2681,0.5502,0.0050,0.0050,0.0050
14,389,-0.0522,0.0403,0.1119,0.0050,0.0050,0.0050
14,390,-2.1203,-0.3025,3.6113,0.0050,0.0050,0.0050
14,404,0.1742,1.5756,4.2797,0.0050,0.0050,0.0050
14,420,-0.2484,-0.3054,0.9891,0.0050,0.0050,0.0050
14,434,-0.4067,0.0538,1.1929,0.0050,0.0050,0.0050
14,448,-2.7097,-1.2158,0.4322,0.0050,0.0050,0.0050
14,449,-1.7350,2.7023,-1.7893,0.0050,0.0050,0.0050
14,464,-0.0403,-0.4398,0.8950,0.0050,0.0050,0.0050
14,465,2.1137,0.9863,3.6451,0.0050,0.0050,0.0050
14,479,-0.9496,-2.2062,4.0139,0.0050,0.0050,0.0050
14,480,2.2493,-0.3456,2.9853,0.0050,0.0050,0.0050
14,494,-0.1111,-0.4604,0.9907,0.0050,0.0050,0.0050
14,510,2.0170,-0.0451,-0.7491,0.0050,0.0050,0.0050
14,523,-3.1628,-2.4804,-1.1580,0.0050,0.0050,0.0050
14,525,1.0463,-0.0142,1.1720,0.0050,0.0050,0.0050
14,538,-1.5482,1.6869,0.0772,0.0050,0.0050,0.0050
14,539,1.0276,-0.6546,-2.1268,0.0050,0.0050,0.0050
14,540,-0.5312,2.0797,2.6123,0.0050,0.0050,0.0050
14,555,-0.0075,1.7445,0.1768,0.0050,0.0050,0.0050
14,569,0.4004,0.0006,1.0895,0.0050,0.0050,0.0050
14,583,-2.4826,1.7768,2.4168,0.0050,0.0050,0.0050
14,599,1.5979,-2.6291,0.6321,0.0050,0.0050,0.0050
14,615,1.0941,0.5502,-0.2824,0.0050,0.0050,0.0050
14,629,1.0171,-1.8752,0.6473,0.0050,0.0050,0.0050
14,644,1.5684,-1.3574,2.1466,0.0050,0.0050,0.0050
14,645,1.3062,-0.3815,-0.2267,0.0050,0.0050,0.0050
14,673,-1.3967,-0.1466,1.2076,0.0050,0.0050,0.0050
14,674,0.3462,-0.4398,2.8114,0.0050,0.0050,0.0050
14,689,-2.9347,-1.3313,2.1783,0.0050,0.0050,0.0050
14,690,0.3779,-0.0166,4.3707,0.0050,0.0050,0.0050
14,735,3.0578,-0.8302,2.3944,0.0050,0.0050,0.0050
14,748,-1.5390,2.6065,3.8986,0.0050,0.0050,0.0050
14,749,0.9231,0.7862,1.4077,0.0050,0.0050,0.0050
14,763,-0.6375,1.9836,2.7668,0.0050,0.0050,0.0050
14,765,1.4194,-0.6173,1.9127,0.0050,0.0050,0.0050
14,779,-0.4412,-2.2860,3.8087,0.0050,0.0050,0.0050
14,780,2.4587,-0.1824,2.4843,0.0050,0.0050,0.0050
14,794,1.3130,-0.9218,4.0087,0.0050,0.0050,0.0050
14,824,2.0611,-1.0841,-0.2561,0.0050,0.0050,0.0050
14,839,0.0720,0.4868,3.7172,0.0050,0.0050,0.0050
14,840,-0.4520,-0.5074,2.1559,0.0050,0.0050,0.0050
14,868,-2.1532,0.2510,2.1369,0.0050,0.0050,0.0050
14,869,-0.9920,1.7969,0.6838,0.0050,0.0050,0.0050
14,870,1.1828,-1.4239,1.3286,0.0050,0.0050,0.0050
14,883,-4.2365,-0.0929,3.2575,0.0050,0.0050,0.0050
14,899,-2.2980,-2.3186,1.0579,0.0050,0.0050,0.0050
14,900,3.5695,2.0412,1.5736,0.0050,0.0050,0.0050
14,913,-1.0944,3.2177,-0.4752,0.0050,0.0050,0.0050
14,914,-0.0760,0.2739,0.4886,0.0050,0.0050,0.0050
14,915,1.5651,-0.3080,4.4798,0.0050,0.0050,0.0050
14,929,2.5829,1.3500,0.0429,0.0050,0.0050,0.0050
14,930,0.5557,-2.3668,0.3353,0.0050,0.0050,0.0050
14,944,0.0639,0.2755,0.4844,0.0050,0.0050,0.0050
14,959,-2.1709,1.6492,3.9148,0.0050,0.0050,0.0050
14,989,0.3891,0.4610,4.1159,0.0050,0.0050,0.0050
14,990,0.7178,0.3453,3.4884,0.0050,0.0050,0.0050
14,1004,1.7195,0.7073,2.3759,0.0050,0.0050,0.0050
14,1035,1.9178,0.2523,1.3480,0.0050,0.0050,0.0050
14,1048,-0.3917,1.3001,1.9814,0.0050,0.0050,0.0050
14,1063,-3.2121,2.0637,1.7531,0.0050,0.0050,0.0050
14,1064,1.1618,-0.8895,1.2682,0.0050,0.0050,0.0050
14,1080,0.1613,1.6859,2.2075,0.0050,0.0050,0.0050
14,1094,1.1200,0.3277,-1.6478,0.0050,0.0050,0.0050
14,1095,2.4789,-1.5097,2.2437,0.0050,0.0050,0.0050
14,1123,-0.1929,0.9944,0.6505,0.0050,0.0050,0.0050
14,1124,-2.1855,0.2176,0.1170,0.0050,0.0050,0.0050
14,1125,-1.9651,0.5497,3.7787,0.0050,0.0050,0.0050
14,1139,-0.0914,0.0224,-0.7277,0.0050,0.0050,0.0050
14,1140,2.5473,1.7656,1.9704,0.0050,0.0050,0.0050
14,1154,0.8622,1.4094,2.8126,0.0050,0.0050,0.0050
14,1169,-0.1808,1.3292,0.9760,0.0050,0.0050,0.0050
14,1184,1.5940,-0.8584,1.3612,0.0050,0.0050,0.0050
14,1199,-2.2662,-2.3677,-0.2354,0.0050,0.0050,0.0050
15,30,0.1464,-0.3702,1.1138,0.0050,0.0050,0.0050
15,44,-2.1110,-1.9798,2.4080,0.0050,0.0050,0.0050
15,60,-0.1539,0.1420,4.4762,0.0050,0.0050,0.0050
15,89,-1.1983,-0.2054,0.4845,0.0050,0.0050,0.0050
15,120,2.0978,-1.1226,-1.0131,0.0050,0.0050,0.0050
15,135,2.1861,-1.6368,0.6936,0.0050,0.0050,0.0050
15,150,1.4584,1.6962,0.3518,0.0050,0.0050,0.0050
15,165,1.3049,2.3036,-0.9932,0.0050,0.0050,0.0050
15,180,-2.5133,1.6315,1.3090,0.0050,0.0050,0.0050
15,195,3.1050,-0.3287,-1.0953,0.0050,0.0050,0.0050
15,210,-2.2849,-1.9000,2.9380,0.0050,0.0050,0.0050
15,270,-3.1699,-0.8368,2.4455,0.0050,0.0050,0.0050
15,284,-0.9867,0.1323,4.6585,0.0050,0.0050,0.0050
15,285,-0.2724,-0.2062,1.0647,0.0050,0.0050,0.0050
15,299,1.3424,-1.9109,0.7333,0.0050,0.0050,0.0050
15,300,0.4160,1.8111,3.8999,0.0050,0.0050,0.0050
15,315,3.0068,1.0597,3.6223,0.0050,0.0050,0.0050
15,344,0.8950,-1.8188,3.8721,0.0050,0.0050,0.0050
15,359,-0.7961,0.1290,-0.5094,0.0050,0.0050,0.0050
15,389,-1.0440,0.0276,0.1019,0.0050,0.0050,0.0050
15,390,-3.1299,-0.3123,3.6082,0.0050,0.0050,0.0050
15,404,-0.8304,1.5794,4.2851,0.0050,0.0050,0.0050
15,420,-1.2462,-0.3064,0.9985,0.0050,0.0050,0.0050
15,464,-1.0398,-0.4245,0.8885,0.0050,0.0050,0.0050
15,465,1.1008,0.9856,3.6523,0.0050,0.0050,0.0050
15,479,-1.9398,-2.1914,4.0056,0.0050,0.0050,0.0050
15,480,1.2493,-0.3714,2.9869,0.0050,0.0050,0.0050
15,494,-1.1093,-0.4610,0.9852,0.0050,0.0050,0.0050
15,510,1.0255,-0.0465,-0.7506,0.0050,0.0050,0.0050
15,525,0.0597,-0.0061,1.1767,0.0050,0.0050,0.0050
15,539,0.0291,-0.6576,-2.1334,0.0050,0.0050,0.0050
15,540,-1.5435,2.0764,2.6148,0.0050,0.0050,0.0050
15,555,-1.0104,1.7420,0.1752,0.0050,0.0050,0.0050
15,569,-0.6042,-0.0038,1.0833,0.0050,0.0050,0.0050
15,615,0.0867,0.5574,-0.2799,0.0050,0.0050,0.0050
15,629,0.0110,-1.8716,0.6405,0.0050,0.0050,0.0050
