pose_id,feature_id,number_of_measurements,x,y,z,x_global,y_global,z_global
10,1165,2,-0.8367,-0.3015,2.2195,8.1633,-0.3015,2.2195
10,1179,2,-1.0319,-0.0684,1.5254,7.9681,-0.0684,1.5254
10,1180,2,-0.2551,-0.4077,1.3571,8.7449,-0.4077,1.3571
10,1181,2,1.1709,0.2519,-0.4969,10.1709,0.2519,-0.4969
10,1194,2,0.6858,-0.2609,2.3204,9.6858,-0.2609,2.3204
10,1195,2,-0.0184,0.0502,0.6378,8.9816,0.0502,0.6378
11,10,2,-0.8117,-0.2172,1.3617,9.1883,-0.2172,1.3617
11,12,2,0.9569,-0.0837,-1.9814,10.9569,-0.0837,-1.9814
11,40,2,-1.2369,0.1758,-1.9843,8.7631,0.1758,-1.9843
11,55,2,0.2105,1.1736,2.1567,10.2105,1.1736,2.1567
11,71,2,-2.0961,-2.3039,-0.0431,7.9039,-2.3039,-0.0431
11,72,2,0.3832,-2.7482,2.8073,10.3832,-2.7482,2.8073
11,100,2,-0.3302,-1.5585,0.3061,9.6698,-1.5585,0.3061
11,101,2,0.1203,0.3222,0.6170,10.1203,0.3222,0.6170
11,116,2,0.0498,-0.0498,-1.2051,10.0498,-0.0498,-1.2051
11,130,2,-0.9038,0.0943,3.6896,9.0962,0.0943,3.6896
11,132,2,2.0554,-2.6771,3.2334,12.0554,-2.6771,3.2334
11,146,2,-0.1681,0.3028,1.3019,9.8319,0.3028,1.3019
11,161,2,0.4354,-0.1918,1.0128,10.4354,-0.1918,1.0128
11,162,2,1.6895,0.2489,1.5812,11.6895,0.2489,1.5812
11,176,2,-0.5041,0.5620,-0.5060,9.4959,0.5620,-0.5060
11,192,2,1.2222,0.3228,-0.1731,11.2222,0.3228,-0.1731
11,206,2,0.3654,-0.0208,-0.2022,10.3654,-0.0208,-0.2022
11,207,2,0.2704,-0.3084,0.7457,10.2704,-0.3084,0.7457
11,222,2,0.0856,-2.3343,-0.6375,10.0856,-2.3343,-0.6375
11,235,2,-3.6459,1.2303,-0.7943,6.3541,1.2303,-0.7943
11,236,2,-0.9435,-1.6073,-0.3191,9.0565,-1.6073,-0.3191
11,237,2,-0.4928,-0.1486,-0.5912,9.5072,-0.1486,-0.5912
11,250,2,-1.4426,-0.1316,-0.5441,8.5574,-0.1316,-0.5441
11,251,2,-1.6717,-1.4751,-1.5791,8.3283,-1.4751,-1.5791
11,266,2,-0.6582,0.4735,4.8805,9.3418,0.4735,4.8805
11,281,2,0.1023,-0.5686,1.7595,10.1023,-0.5686,1.7595
11,295,2,0.1125,-2.8768,-0.8283,10.1125,-2.8768,-0.8283
11,296,2,-0.8181,-1.1883,1.4306,9.1819,-1.1883,1.4306
11,310,2,-3.7187,-1.8096,2.7874,6.2813,-1.8096,2.7874
11,312,2,1.3979,0.2490,0.9480,11.3979,0.2490,0.9480
11,325,2,-1.2242,0.4909,-0.5215,8.7758,0.4909,-0.5215
11,326,2,1.7429,-0.0361,3.2551,11.7429,-0.0361,3.2551
11,327,2,0.9032,0.8024,-2.0291,10.9032,0.8024,-2.0291
11,340,2,1.0953,1.6597,-0.0797,11.0953,1.6597,-0.0797
11,341,2,1.9966,-1.6745,2.4230,11.9966,-1.6745,2.4230
11,356,2,0.0446,-0.8904,3.3027,10.0446,-0.8904,3.3027
11,357,2,0.9897,0.4328,0.9200,10.9897,0.4328,0.9200
11,370,2,-0.0674,-2.7869,-0.4102,9.9326,-2.7869,-0.4102
11,371,2,0.4528,-0.0483,1.7782,10.4528,-0.0483,1.7782
11,386,2,1.1002,1.6065,1.6464,11.1002,1.6065,1.6464
11,401,2,0.9904,2.3523,-1.6309,10.9904,2.3523,-1.6309
11,402,2,0.6655,-0.4037,0.7197,10.6655,-0.4037,0.7197
11,430,2,-0.8128,-0.3133,-0.8137,9.1872,-0.3133,-0.8137
11,431,2,2.8701,-0.8999,0.7435,12.8701,-0.8999,0.7435
11,432,2,1.0027,0.1070,0.5904,11.0027,0.1070,0.5904
11,446,2,-0.1649,0.0894,0.5712,9.8351,0.0894,0.5712
11,476,2,0.0348,0.2450,0.9433,10.0348,0.2450,0.9433
11,491,2,3.2146,0.6822,0.6871,13.2146,0.6822,0.6871
11,506,2,0.0723,0.0292,0.2146,10.0723,0.0292,0.2146
11,520,2,-1.5506,0.9939,1.8549,8.4494,0.9939,1.8549
11,521,2,-1.8875,-1.6421,1.8897,8.1125,-1.6421,1.8897
11,522,2,-1.1730,-1.7147,-0.4005,8.8270,-1.7147,-0.4005
11,536,2,-1.6311,-0.2066,1.5452,8.3689,-0.2066,1.5452
11,537,2,2.0881,-0.4824,4.2351,12.0881,-0.4824,4.2351
11,550,2,1.0262,2.4039,-1.6313,11.0262,2.4039,-1.6313
11,551,2,1.7144,2.7161,0.7357,11.7144,2.7161,0.7357
11,566,2,-0.1905,-0.0058,1.3095,9.8095,-0.0058,1.3095
11,595,2,-3.0703,2.0483,-0.8202,6.9297,2.0483,-0.8202
11,596,2,1.6712,2.7148,-0.9464,11.6712,2.7148,-0.9464
11,597,2,0.8309,0.0803,-0.6459,10.8309,0.0803,-0.6459
11,612,2,1.0275,0.4216,1.6922,11.0275,0.4216,1.6922
11,627,2,0.5592,0.0526,1.1142,10.5592,0.0526,1.1142
11,641,2,-2.3139,2.1064,2.5234,7.6861,2.1064,2.5234
11,655,2,-0.5708,2.8575,2.2842,9.4292,2.8575,2.2842
11,656,2,-0.3084,-0.1249,2.9587,9.6916,-0.1249,2.9587
11,671,2,0.4618,-0.0008,1.0450,10.4618,-0.0008,1.0450
11,685,2,-0.9455,3.2044,1.7001,9.0545,3.2044,1.7001
11,686,2,0.8152,1.7651,1.7758,10.8152,1.7651,1.7758
11,701,2,-2.2243,0.3893,-1.9659,7.7757,0.3893,-1.9659
11,716,2,-0.6758,-2.0539,0.2694,9.3242,-2.0539,0.2694
11,717,2,-0.7482,-2.3224,3.6829,9.2518,-2.3224,3.6829
11,732,2,-1.2611,2.3870,-1.1024,8.7389,2.3870,-1.1024
11,745,2,-0.6250,0.2405,-0.4474,9.3750,0.2405,-0.4474
11,761,2,2.2153,-0.8580,-1.2016,12.2153,-0.8580,-1.2016
11,775,2,-0.9404,0.0360,-0.4088,9.0596,0.0360,-0.4088
11,776,2,2.7802,0.9059,-0.1558,12.7802,0.9059,-0.1558
11,790,2,-0.5608,-1.6756,0.9650,9.4392,-1.6756,0.9650
11,792,2,-0.2292,2.3262,3.8229,9.7708,2.3262,3.8229
11,820,2,-1.3865,-2.4492,0.0264,8.6135,-2.4492,0.0264
11,821,2,1.2955,3.0047,2.7909,11.2955,3.0047,2.7909
11,835,2,-0.0873,-0.7375,1.8385,9.9127,-0.7375,1.8385
11,836,2,0.6544,1.7821,3.7967,10.6544,1.7821,3.7967
11,837,2,-0.6144,0.8250,1.8116,9.3856,0.8250,1.8116
11,850,2,-2.0578,-2.0532,0.8256,7.9422,-2.0532,0.8256
11,867,2,-0.9462,2.6247,1.7228,9.0538,2.6247,1.7228
11,881,2,-0.4983,-0.2200,0.8008,9.5017,-0.2200,0.8008
11,896,2,2.2877,-2.0038,3.0266,12.2877,-2.0038,3.0266
11,897,2,1.1231,-0.6018,1.2320,11.1231,-0.6018,1.2320
11,910,2,-0.8059,-0.1173,-0.6713,9.1941,-0.1173,-0.6713
11,911,2,1.0165,0.1522,-0.8628,11.0165,0.1522,-0.8628
11,912,2,2.5016,-2.6999,3.1256,12.5016,-2.6999,3.1256
11,927,2,0.3081,2.4778,-1.1986,10.3081,2.4778,-1.1986
11,956,2,-0.9003,0.2651,1.3062,9.0997,0.2651,1.3062
11,957,2,1.8251,-2.8832,-0.7451,11.8251,-2.8832,-0.7451
11,971,2,-2.6002,0.3597,2.6412,7.3998,0.3597,2.6412
11,986,2,0.1689,0.1021,0.3090,10.1689,0.1021,0.3090
11,1001,2,3.1695,-0.6618,-0.3776,13.1695,-0.6618,-0.3776
11,1002,2,0.5339,-0.0772,0.2543,10.5339,-0.0772,0.2543
11,1031,2,1.9363,-0.6017,3.4025,11.9363,-0.6017,3.4025
11,1046,2,3.1280,0.9882,2.7444,13.1280,0.9882,2.7444
11,1047,2,2.2438,-0.0170,1.8778,12.2438,-0.0170,1.8778
11,1061,2,-2.1240,0.8115,0.5125,7.8760,0.8115,0.5125
11,1062,2,2.2000,1.1259,4.3082,12.2000,1.1259,4.3082
11,1075,2,-2.5367,0.6195,0.7499,7.4633,0.6195,0.7499
11,1076,2,2.3799,-1.3312,3.7966,12.3799,-1.3312,3.7966
11,1077,2,3.4023,0.4261,-1.8312,13.4023,0.4261,-1.8312
11,1091,2,0.0789,0.5060,1.0123,10.0789,0.5060,1.0123
11,1107,2,-0.1227,-1.3824,0.5031,9.8773,-1.3824,0.5031
11,1136,2,0.4509,1.7176,4.2149,10.4509,1.7176,4.2149
11,1137,2,1.0020,0.0065,0.9150,11.0020,0.0065,0.9150
11,1151,2,-2.8824,-1.1266,1.4594,7.1176,-1.1266,1.4594
11,1152,2,0.9366,-0.7928,0.6304,10.9366,-0.7928,0.6304
11,1181,2,0.1711,0.2388,-0.5100,10.1711,0.2388,-0.5100
11,1182,2,1.2768,1.8525,4.0748,11.2768,1.8525,4.0748
11,1196,2,0.9416,-0.2692,4.4200,10.9416,-0.2692,4.4200
11,1197,2,1.4006,-0.7632,4.3186,11.4006,-0.7632,4.3186
12,12,2,-0.0488,-0.0643,-1.9757,10.9512,-0.0643,-1.9757
12,28,2,1.6390,-2.6799,0.2969,12.6390,-2.6799,0.2969
12,57,2,0.0650,0.8897,1.7254,11.0650,0.8897,1.7254
12,58,2,0.6600,0.2656,1.1945,11.6600,0.2656,1.1945
12,71,2,-3.1070,-2.3108,-0.0436,7.8930,-2.3108,-0.0436
12,72,2,-0.6225,-2.7384,2.8080,10.3775,-2.7384,2.8080
12,73,2,-0.6181,-1.9514,1.8344,10.3819,-1.9514,1.8344
12,102,2,-3.2765,-0.1622,-0.1171,7.7235,-0.1622,-0.1171
12,118,2,0.7782,-0.9863,1.2862,11.7782,-0.9863,1.2862
12,132,2,1.0481,-2.6840,3.2300,12.0481,-2.6840,3.2300
12,133,2,0.5182,-0.6200,-1.5934,11.5182,-0.6200,-1.5934
12,146,2,-1.1693,0.2971,1.3024,9.8307,0.2971,1.3024
12,162,2,0.6838,0.2513,1.5701,11.6838,0.2513,1.5701
12,176,2,-1.4979,0.5660,-0.5083,9.5021,0.5660,-0.5083
12,177,2,-0.1642,0.0554,1.1550,10.8358,0.0554,1.1550
12,192,2,0.2102,0.3298,-0.1827,11.2102,0.3298,-0.1827
12,207,2,-0.7253,-0.3231,0.7467,10.2747,-0.3231,0.7467
12,208,2,0.9604,0.1882,1.1462,11.9604,0.1882,1.1462
12,222,2,-0.9176,-2.3256,-0.6282,10.0824,-2.3256,-0.6282
12,237,2,-1.4894,-0.1500,-0.5825,9.5106,-0.1500,-0.5825
12,238,2,0.9685,0.0458,-0.4266,11.9685,0.0458,-0.4266
12,267,2,-0.5107,-0.7124,-0.2477,10.4893,-0.7124,-0.2477
12,268,2,0.0811,-3.0280,1.7904,11.0811,-3.0280,1.7904
12,281,2,-0.8903,-0.5680,1.7704,10.1097,-0.5680,1.7704
12,312,2,0.3912,0.2419,0.9416,11.3912,0.2419,0.9416
12,313,2,1.4496,0.1624,1.1283,12.4496,0.1624,1.1283
12,327,2,-0.0975,0.8116,-2.0279,10.9025,0.8116,-2.0279
12,341,2,0.9952,-1.6804,2.4220,11.9952,-1.6804,2.4220
12,342,2,0.2610,0.5660,1.8780,11.2610,0.5660,1.8780
12,343,2,1.5134,-0.0045,1.8438,12.5134,-0.0045,1.8438
12,356,2,-0.9488,-0.8942,3.3047,10.0512,-0.8942,3.3047
12,357,2,-0.0176,0.4318,0.9259,10.9824,0.4318,0.9259
12,372,2,0.0965,-0.1999,0.3297,11.0965,-0.1999,0.3297
12,373,2,3.4063,-1.2582,-1.3858,14.4063,-1.2582,-1.3858
12,387,2,-0.4410,-2.8357,2.9137,10.5590,-2.8357,2.9137
12,388,2,3.3756,1.6393,-1.1273,14.3756,1.6393,-1.1273
12,402,2,-0.3289,-0.4125,0.7164,10.6711,-0.4125,0.7164
12,432,2,0.0155,0.1225,0.5743,11.0155,0.1225,0.5743
12,447,2,-1.6718,1.7146,4.0809,9.3282,1.7146,4.0809
12,463,2,0.9264,-0.0489,1.2321,11.9264,-0.0489,1.2321
12,476,2,-0.9535,0.2463,0.9340,10.0465,0.2463,0.9340
12,493,2,0.3159,-0.2490,-0.5738,11.3159,-0.2490,-0.5738
12,507,2,1.2222,2.1276,0.5859,12.2222,2.1276,0.5859
12,508,2,0.9843,-0.0314,4.5148,11.9843,-0.0314,4.5148
12,522,2,-2.1663,-1.6989,-0.3976,8.8337,-1.6989,-0.3976
12,536,2,-2.6253,-0.2117,1.5573,8.3747,-0.2117,1.5573
12,537,2,1.1006,-0.4754,4.2354,12.1006,-0.4754,4.2354
12,552,2,-3.1225,0.0257,0.6729,7.8775,0.0257,0.6729
12,566,2,-1.1903,0.0085,1.2970,9.8097,0.0085,1.2970
12,567,2,-0.3185,-0.2820,1.7197,10.6815,-0.2820,1.7197
12,582,2,-1.2214,-0.1031,-1.0318,9.7786,-0.1031,-1.0318
12,597,2,-0.1771,0.0835,-0.6531,10.8229,0.0835,-0.6531
12,612,2,0.0325,0.4243,1.7010,11.0325,0.4243,1.7010
12,613,2,1.7174,-2.6925,3.6057,12.7174,-2.6925,3.6057
12,627,2,-0.4422,0.0520,1.1144,10.5578,0.0520,1.1144
12,628,2,0.8842,-0.0344,1.4414,11.8842,-0.0344,1.4414
12,642,2,2.9380,-1.0074,0.3498,13.9380,-1.0074,0.3498
12,643,2,-0.4388,1.4399,1.8362,10.5612,1.4399,1.8362
12,687,2,-2.6754,-0.9642,0.6135,8.3246,-0.9642,0.6135
12,702,2,1.8107,0.5492,4.1531,12.8107,0.5492,4.1531
12,703,2,0.2690,1.0732,1.2803,11.2690,1.0732,1.2803
12,717,2,-1.7540,-2.3263,3.6788,9.2460,-2.3263,3.6788
12,718,2,2.3702,-2.9369,-0.9422,13.3702,-2.9369,-0.9422
12,732,2,-2.2616,2.3876,-1.1122,8.7384,2.3876,-1.1122
12,761,2,1.2186,-0.8611,-1.2056,12.2186,-0.8611,-1.2056
12,762,2,0.8507,-0.8676,1.8473,11.8507,-0.8676,1.8473
12,777,2,-0.0405,-0.1799,0.6115,10.9595,-0.1799,0.6115
12,792,2,-1.2156,2.3279,3.8252,9.7844,2.3279,3.8252
12,793,2,3.2521,-1.1877,-0.4410,14.2521,-1.1877,-0.4410
12,808,2,3.9961,-0.1094,3.2008,14.9961,-0.1094,3.2008
12,821,2,0.3002,2.9937,2.7793,11.3002,2.9937,2.7793
12,836,2,-0.3441,1.7834,3.7963,10.6559,1.7834,3.7963
12,837,2,-1.6125,0.8237,1.7981,9.3875,0.8237,1.7981
12,852,2,-0.3625,0.3272,0.0263,10.6375,0.3272,0.0263
12,853,2,0.5965,-0.1358,0.7363,11.5965,-0.1358,0.7363
12,867,2,-1.9551,2.6353,1.7241,9.0449,2.6353,1.7241
12,897,2,0.1128,-0.6060,1.2379,11.1128,-0.6060,1.2379
12,898,2,0.7048,0.0791,1.5723,11.7048,0.0791,1.5723
12,911,2,0.0116,0.1442,-0.8778,11.0116,0.1442,-0.8778
12,912,2,1.4953,-2.6997,3.1240,12.4953,-2.6997,3.1240
12,927,2,-0.6964,2.4797,-1.2050,10.3036,2.4797,-1.2050
12,928,2,-1.5231,-1.9463,2.0074,9.4769,-1.9463,2.0074
12,943,2,4.2559,0.1526,-0.6024,15.2559,0.1526,-0.6024
12,957,2,0.8245,-2.8883,-0.7442,11.8245,-2.8883,-0.7442
12,971,2,-3.5965,0.3608,2.6517,7.4035,0.3608,2.6517
12,973,2,0.9282,0.7403,4.7032,11.9282,0.7403,4.7032
12,1001,2,2.1724,-0.6695,-0.3873,13.1724,-0.6695,-0.3873
12,1002,2,-0.4702,-0.0901,0.2451,10.5298,-0.0901,0.2451
12,1017,2,0.4929,0.9274,1.7847,11.4929,0.9274,1.7847
12,1031,2,0.9399,-0.5912,3.3834,11.9399,-0.5912,3.3834
12,1032,2,-0.4849,-1.9085,0.8888,10.5151,-1.9085,0.8888
12,1033,2,1.0262,0.0488,1.8411,12.0262,0.0488,1.8411
12,1047,2,1.2517,-0.0176,1.8881,12.2517,-0.0176,1.8881
12,1062,2,1.2068,1.1264,4.3173,12.2068,1.1264,4.3173
12,1076,2,1.3874,-1.3269,3.8082,12.3874,-1.3269,3.8082
12,1077,2,2.3984,0.4345,-1.8508,13.3984,0.4345,-1.8508
12,1078,2,-1.2566,1.4757,-0.2680,9.7434,1.4757,-0.2680
12,1092,2,-1.0654,-1.1620,1.6962,9.9346,-1.1620,1.6962
12,1093,2,1.4628,2.7366,1.2373,12.4628,2.7366,1.2373
12,1107,2,-1.1103,-1.3827,0.5023,9.8897,-1.3827,0.5023
12,1137,2,-0.0061,0.0070,0.9135,10.9939,0.0070,0.9135
12,1152,2,-0.0648,-0.7926,0.6264,10.9352,-0.7926,0.6264
12,1153,2,-1.8616,1.5879,1.2069,9.1384,1.5879,1.2069
12,1167,2,-3.0344,-0.5611,3.7027,7.9656,-0.5611,3.7027
12,1168,2,1.7353,1.5681,0.7677,12.7353,1.5681,0.7677
12,1182,2,0.2635,1.8439,4.0809,11.2635,1.8439,4.0809
12,1196,2,-0.0550,-0.2762,4.4245,10.9450,-0.2762,4.4245
12,1197,2,0.4011,-0.7708,4.3159,11.4011,-0.7708,4.3159
13,14,2,-1.0151,1.3956,-2.0155,10.9849,1.3956,-2.0155
13,28,2,0.6280,-2.6805,0.2871,12.6280,-2.6805,0.2871
13,43,2,0.1822,2.2834,0.4113,12.1822,2.2834,0.4113
13,57,2,-0.9356,0.8922,1.7300,11.0644,0.8922,1.7300
13,58,2,-0.3295,0.2697,1.1906,11.6705,0.2697,1.1906
13,73,2,-1.6217,-1.9544,1.8467,10.3783,-1.9544,1.8467
13,88,2,0.4729,1.2462,3.2701,12.4729,1.2462,3.2701
13,102,2,-4.2851,-0.1576,-0.1192,7.7149,-0.1576,-0.1192
13,104,2,1.7197,0.2836,-0.6789,13.7197,0.2836,-0.6789
13,118,2,-0.2120,-0.9925,1.2947,11.7880,-0.9925,1.2947
13,133,2,-0.4672,-0.6285,-1.5913,11.5328,-0.6285,-1.5913
13,148,2,-0.3596,1.8561,-1.7147,11.6404,1.8561,-1.7147
13,149,2,1.5429,-2.0500,3.1279,13.5429,-2.0500,3.1279
13,163,2,0.4373,-0.1081,-1.6963,12.4373,-0.1081,-1.6963
13,164,2,0.6632,0.3903,-0.1726,12.6632,0.3903,-0.1726
13,177,2,-1.1644,0.0631,1.1438,10.8356,0.0631,1.1438
13,178,2,-0.0532,0.1978,-0.5202,11.9468,0.1978,-0.5202
13,193,2,3.0896,0.8215,-0.5884,15.0896,0.8215,-0.5884
13,194,2,1.8325,2.2085,-1.3238,13.8325,2.2085,-1.3238
13,208,2,-0.0463,0.1894,1.1523,11.9537,0.1894,1.1523
13,223,2,0.2532,-0.1786,0.6961,12.2532,-0.1786,0.6961
13,224,2,-1.7801,0.7185,3.4144,10.2199,0.7185,3.4144
13,238,2,-0.0367,0.0529,-0.4254,11.9633,0.0529,-0.4254
13,253,2,0.2859,0.8573,-1.0106,12.2859,0.8573,-1.0106
13,267,2,-1.5167,-0.7318,-0.2508,10.4833,-0.7318,-0.2508
13,268,2,-0.9163,-3.0258,1.7959,11.0837,-3.0258,1.7959
13,283,2,-1.9358,-1.3367,0.4431,10.0642,-1.3367,0.4431
13,313,2,0.4474,0.1567,1.1348,12.4474,0.1567,1.1348
13,329,2,-0.9134,-1.8472,3.5369,11.0866,-1.8472,3.5369
13,342,2,-0.7405,0.5662,1.8816,11.2595,0.5662,1.8816
13,343,2,0.5049,0.0087,1.8300,12.5049,0.0087,1.8300
13,372,2,-0.9068,-0.1932,0.3226,11.0932,-0.1932,0.3226
13,373,2,2.3980,-1.2645,-1.3848,14.3980,-1.2645,-1.3848
13,374,2,-0.7710,-1.2705,0.5591,11.2290,-1.2705,0.5591
13,387,2,-1.4468,-2.8425,2.9138,10.5532,-2.8425,2.9138
13,388,2,2.3836,1.6532,-1.1287,14.3836,1.6532,-1.1287
13,434,2,0.5969,0.0567,1.1773,12.5969,0.0567,1.1773
13,447,2,-2.6585,1.7146,4.0873,9.3415,1.7146,4.0873
13,448,2,-1.7086,-1.2088,0.4368,10.2914,-1.2088,0.4368
13,449,2,-0.7313,2.7075,-1.7797,11.2687,2.7075,-1.7797
13,463,2,-0.0627,-0.0513,1.2294,11.9373,-0.0513,1.2294
13,493,2,-0.6665,-0.2389,-0.5779,11.3335,-0.2389,-0.5779
13,507,2,0.2150,2.1426,0.5967,12.2150,2.1426,0.5967
13,508,2,-0.0139,-0.0343,4.5288,11.9861,-0.0343,4.5288
13,523,2,-2.1596,-2.4786,-1.1609,9.8404,-2.4786,-1.1609
13,538,2,-0.5542,1.6875,0.0894,11.4458,1.6875,0.0894
13,552,2,-4.1189,0.0237,0.6814,7.8811,0.0237,0.6814
13,567,2,-1.3255,-0.2769,1.7267,10.6745,-0.2769,1.7267
13,582,2,-2.2047,-0.0963,-1.0247,9.7953,-0.0963,-1.0247
13,583,2,-1.4969,1.7856,2.4215,10.5031,1.7856,2.4215
13,599,2,2.5971,-2.6368,0.6316,14.5971,-2.6368,0.6316
13,613,2,0.7176,-2.6964,3.6069,12.7176,-2.6964,3.6069
13,628,2,-0.1169,-0.0255,1.4439,11.8831,-0.0255,1.4439
13,642,2,1.9410,-1.0058,0.3557,13.9410,-1.0058,0.3557
13,643,2,-1.4444,1.4431,1.8346,10.5556,1.4431,1.8346
13,673,2,-0.4055,-0.1449,1.2117,11.5945,-0.1449,1.2117
13,674,2,1.3424,-0.4479,2.8191,13.3424,-0.4479,2.8191
13,687,2,-3.6758,-0.9657,0.6042,8.3242,-0.9657,0.6042
13,689,2,-1.9341,-1.3350,2.1824,10.0659,-1.3350,2.1824
13,702,2,0.8173,0.5490,4.1529,12.8173,0.5490,4.1529
13,703,2,-0.7217,1.0722,1.2738,11.2783,1.0722,1.2738
13,718,2,1.3695,-2.9357,-0.9534,13.3695,-2.9357,-0.9534
13,748,2,-0.5173,2.5919,3.9088,11.4827,2.5919,3.9088
13,749,2,1.9066,0.7825,1.3979,13.9066,0.7825,1.3979
13,762,2,-0.1654,-0.8666,1.8363,11.8346,-0.8666,1.8363
13,763,2,0.3619,1.9817,2.7720,12.3619,1.9817,2.7720
13,777,2,-1.0383,-0.1789,0.6131,10.9617,-0.1789,0.6131
13,779,2,0.5550,-2.2903,3.8052,12.5550,-2.2903,3.8052
13,793,2,2.2522,-1.1801,-0.4466,14.2522,-1.1801,-0.4466
13,794,2,2.3194,-0.9200,4.0258,14.3194,-0.9200,4.0258
13,808,2,2.9941,-0.0995,3.2046,14.9941,-0.0995,3.2046
13,824,2,3.0618,-1.0878,-0.2536,15.0618,-1.0878,-0.2536
13,839,2,1.0718,0.4903,3.7204,13.0718,0.4903,3.7204
13,852,2,-1.3705,0.3229,0.0405,10.6295,0.3229,0.0405
13,853,2,-0.3973,-0.1242,0.7312,11.6027,-0.1242,0.7312
13,868,2,-1.1559,0.2380,2.1471,10.8441,0.2380,2.1471
13,869,2,0.0039,1.7996,0.6831,12.0039,1.7996,0.6831
13,883,2,-3.2462,-0.0983,3.2697,8.7538,-0.0983,3.2697
13,898,2,-0.2897,0.0788,1.5719,11.7103,0.0788,1.5719
13,899,2,-1.2999,-2.3213,1.0607,10.7001,-2.3213,1.0607
13,913,2,-0.1127,3.2187,-0.4674,11.8873,3.2187,-0.4674
13,928,2,-2.5241,-1.9448,2.0205,9.4759,-1.9448,2.0205
13,929,2,3.5696,1.3475,0.0547,15.5696,1.3475,0.0547
13,943,2,3.2508,0.1442,-0.5988,15.2508,0.1442,-0.5988
13,944,2,1.0564,0.2735,0.4932,13.0564,0.2735,0.4932
13,959,2,-1.1725,1.6531,3.9157,10.8275,1.6531,3.9157
13,973,2,-0.0734,0.7378,4.6977,11.9266,0.7378,4.6977
13,989,2,1.4006,0.4546,4.1070,13.4006,0.4546,4.1070
13,1004,2,2.7305,0.7033,2.3766,14.7305,0.7033,2.3766
13,1017,2,-0.4980,0.9324,1.7785,11.5020,0.9324,1.7785
13,1032,2,-1.4754,-1.9244,0.8837,10.5246,-1.9244,0.8837
13,1033,2,0.0293,0.0512,1.8356,12.0293,0.0512,1.8356
13,1048,2,0.6124,1.2927,1.9763,12.6124,1.2927,1.9763
13,1063,2,-2.2124,2.0630,1.7466,9.7876,2.0630,1.7466
13,1064,2,2.1595,-0.8868,1.2642,14.1595,-0.8868,1.2642
13,1078,2,-2.2420,1.4806,-0.2729,9.7580,1.4806,-0.2729
13,1092,2,-2.0644,-1.1494,1.7074,9.9356,-1.1494,1.7074
13,1093,2,0.4647,2.7338,1.2484,12.4647,2.7338,1.2484
13,1094,2,2.1152,0.3313,-1.6504,14.1152,0.3313,-1.6504
13,1123,2,0.8063,0.9935,0.6422,12.8063,0.9935,0.6422
13,1124,2,-1.1993,0.2055,0.1249,10.8007,0.2055,0.1249
13,1153,2,-2.8660,1.5901,1.2009,9.1340,1.5901,1.2009
13,1154,2,1.8735,1.3962,2.8222,13.8735,1.3962,2.8222
13,1167,2,-4.0479,-0.5568,3.7090,7.9521,-0.5568,3.7090
13,1168,2,0.7404,1.5721,0.7697,12.7404,1.5721,0.7697
13,1169,2,0.8280,1.3192,0.9845,12.8280,1.3192,0.9845
13,1184,2,2.5934,-0.8559,1.3592,14.5934,-0.8559,1.3592
14,14,2,-2.0070,1.4036,-2.0149,10.9930,1.4036,-2.0149
14,30,2,1.1544,-0.3682,1.1056,14.1544,-0.3682,1.1056
14,43,2,-0.8189,2.2821,0.4064,12.1811,2.2821,0.4064
14,44,2,-1.1182,-1.9907,2.4073,11.8818,-1.9907,2.4073
14,60,2,0.8494,0.1557,4.4764,13.8494,0.1557,4.4764
14,88,2,-0.5274,1.2419,3.2559,12.4726,1.2419,3.2559
14,89,2,-0.1919,-0.2128,0.4967,12.8081,-0.2128,0.4967
14,104,2,0.7217,0.2935,-0.6721,13.7217,0.2935,-0.6721
14,120,2,3.1081,-1.1051,-1.0053,16.1081,-1.1051,-1.0053
14,135,2,3.1810,-1.6405,0.6941,16.1810,-1.6405,0.6941
14,148,2,-1.3558,1.8465,-1.7044,11.6442,1.8465,-1.7044
14,149,2,0.5276,-2.0564,3.1199,13.5276,-2.0564,3.1199
14,150,2,2.4527,1.7005,0.3533,15.4527,1.7005,0.3533
14,163,2,-0.5657,-0.1015,-1.6981,12.4343,-0.1015,-1.6981
14,164,2,-0.3382,0.3854,-0.1791,12.6618,0.3854,-0.1791
14,165,2,2.3017,2.2963,-0.9876,15.3017,2.2963,-0.9876
14,178,2,-1.0453,0.1959,-0.5115,11.9547,0.1959,-0.5115
14,180,2,-1.4971,1.6462,1.3084,11.5029,1.6462,1.3084
14,193,2,2.0982,0.8164,-0.5844,15.0982,0.8164,-0.5844
14,194,2,0.8232,2.2150,-1.3251,13.8232,2.2150,-1.3251
14,195,2,4.1089,-0.3416,-1.0982,17.1089,-0.3416,-1.0982
14,210,2,-1.2726,-1.9060,2.9368,11.7274,-1.9060,2.9368
14,223,2,-0.7437,-0.1868,0.6955,12.2563,-0.1868,0.6955
14,224,2,-2.7698,0.7201,3.4184,10.2302,0.7201,3.4184
14,253,2,-0.7135,0.8564,-1.0054,12.2865,0.8564,-1.0054
14,270,2,-2.1802,-0.8466,2.4493,10.8198,-0.8466,2.4493
14,283,2,-2.9347,-1.3411,0.4446,10.0653,-1.3411,0.4446
14,284,2,0.0080,0.1268,4.6531,13.0080,0.1268,4.6531
